prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
1916,Literature,The Nobel Prize in Literature 1916,"""in recognition of his significance as the leading representative of a new era in our literature""",1-Jan,585,Individual,Carl Gustaf Verner von Heidenstam,1859-07-06,Olshammar,14.7980293,58.7536282,Sweden,Male,NA,NA,NA,NA,NA,20/05/1940,_vralid,Sweden
1917,Literature,The Nobel Prize in Literature 1917,"""for his varied and rich poetry, which is inspired by lofty ideals""",1-Feb,586,Individual,Karl Adolph Gjellerup,1857-06-02,Roholte,12.089752,55.194519,Denmark,Male,NA,NA,NA,NA,NA,11/10/1919,Klotzsche,Germany
1917,Literature,The Nobel Prize in Literature 1917,"""for his authentic descriptions of present-day life in Denmark""",1-Feb,587,Individual,Henrik Pontoppidan,1857-07-24,Fredericia,9.749517,55.5689298,Denmark,Male,NA,NA,NA,NA,NA,21/08/1943,Ordrup,Denmark
1917,Peace,The Nobel Peace Prize 1917,NA,1-Jan,482,Organization,Comité international de la Croix Rouge (International Committee of the Red Cross),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,Physics,The Nobel Prize in Physics 1917,"""for his discovery of the characteristic R&ouml;ntgen radiation of the elements""",1-Jan,22,Individual,Charles Glover Barkla,1877-06-07,Widnes,-2.733637,53.361024,United Kingdom,Male,Edinburgh University,Edinburgh,-3.188267,55.953252,United Kingdom,23/10/1944,Edinburgh,Scotland
1918,Chemistry,The Nobel Prize in Chemistry 1918,"""for the synthesis of ammonia from its elements""",1-Jan,177,Individual,Fritz Haber,1868-12-09,Breslau (Wroclaw),17.0385376,51.1078852,Prussia (Poland),Male,Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie,Berlin-Dahlem,13.2870827,52.4582353,Germany,29/01/1934,Basel,Switzerland
1918,Physics,The Nobel Prize in Physics 1918,"""in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta""",1-Jan,23,Individual,Max Karl Ernst Ludwig Planck,1858-04-23,Kiel,10.1227652,54.3232927,Schleswig (Germany),Male,Berlin University,Berlin,13.404954,52.5200066,Germany,04/10/1947,Göttingen,West Germany (Germany)
1919,Literature,The Nobel Prize in Literature 1919,"""in special appreciation of his epic, <I>Olympian Spring</I>""",1-Jan,588,Individual,Carl Friedrich Georg Spitteler,1845-04-24,Liestal,7.7334272,47.4866143,Switzerland,Male,NA,NA,NA,NA,NA,29/12/1924,Lucerne,Switzerland
1919,Medicine,The Nobel Prize in Physiology or Medicine 1919,"""for his discoveries relating to immunity""",1-Jan,309,Individual,Jules Bordet,1870-06-13,Soignies,4.0666287,50.5793035,Belgium,Male,Brussels University,Brussels,4.3571696,50.8476424,Belgium,06/04/1961,Brussels,Belgium
1919,Peace,The Nobel Peace Prize 1919,NA,1-Jan,483,Individual,Thomas Woodrow Wilson,1856-12-28,"Staunton, VA",-79.0716958,38.149576,United States of America,Male,NA,NA,NA,NA,NA,03/02/1924,"Washington, DC",United States of America
1919,Physics,The Nobel Prize in Physics 1919,"""for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields""",1-Jan,24,Individual,Johannes Stark,1874-04-15,Schickenhof,15.1126987,48.6047038,Germany,Male,Greifswald University,Greifswald,13.3923414,54.0865463,Germany,21/06/1957,Traunstein,West Germany (Germany)
1920,Chemistry,The Nobel Prize in Chemistry 1920,"""in recognition of his work in thermochemistry""",1-Jan,178,Individual,Walther Hermann Nernst,1864-06-25,Briesen,14.2767893,52.3401613,Prussia (Germany),Male,Berlin University,Berlin,13.404954,52.5200066,Germany,18/11/1941,Muskau,Germany
1920,Literature,The Nobel Prize in Literature 1920,"""for his monumental work, <I>Growth of the Soil</I>""",1-Jan,589,Individual,Knut Pedersen Hamsun,1859-08-04,Lom,8.5686169,61.8377182,Norway,Male,NA,NA,NA,NA,NA,19/02/1952,Grimstad,Norway
1920,Medicine,The Nobel Prize in Physiology or Medicine 1920,"""for his discovery of the capillary motor regulating mechanism""",1-Jan,310,Individual,Schack August Steenberg Krogh,1874-11-15,Grenå,NA,NA,Denmark,Male,Copenhagen University,Copenhagen,12.5683371,55.6760968,Denmark,13/09/1949,Copenhagen,Denmark
1920,Peace,The Nobel Peace Prize 1920,NA,1-Jan,484,Individual,Léon Victor Auguste Bourgeois,1851-05-21,Paris,2.3522219,48.856614,France,Male,NA,NA,NA,NA,NA,29/09/1925,_pernay,France
1920,Physics,The Nobel Prize in Physics 1920,"""in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys""",1-Jan,25,Individual,Charles Edouard Guillaume,1861-02-15,Fleurier,6.5808426,46.9023107,Switzerland,Male,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,NA,NA,France,13/06/1938,Sèvres,France
1921,Chemistry,The Nobel Prize in Chemistry 1921,"""for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes""",1-Jan,179,Individual,Frederick Soddy,1877-09-02,Eastbourne,0.290472,50.768035,United Kingdom,Male,University of Oxford,Oxford,-1.2577263,51.7520209,United Kingdom,22/09/1956,Brighton,United Kingdom
1921,Literature,The Nobel Prize in Literature 1921,"""in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament""",1-Jan,590,Individual,Anatole France,1844-04-16,Paris,2.3522219,48.856614,France,Male,NA,NA,NA,NA,NA,12/10/1924,Saint-Cyr-sur-Loire,France
1921,Peace,The Nobel Peace Prize 1921,NA,1-Feb,485,Individual,Karl Hjalmar Branting,1860-11-23,Stockholm,18.0685808,59.3293235,Sweden,Male,NA,NA,NA,NA,NA,24/02/1925,Stockholm,Sweden
1921,Peace,The Nobel Peace Prize 1921,NA,1-Feb,486,Individual,Christian Lous Lange,1869-09-17,Stavanger,5.7331073,58.9699756,Norway,Male,NA,NA,NA,NA,NA,11/12/1938,Oslo,Norway
1921,Physics,The Nobel Prize in Physics 1921,"""for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect""",1-Jan,26,Individual,Albert Einstein,1879-03-14,Ulm,9.9876076,48.4010822,Germany,Male,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,13.404954,52.5200066,Germany,18/04/1955,"Princeton, NJ",United States of America
1922,Chemistry,The Nobel Prize in Chemistry 1922,"""for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule""",1-Jan,180,Individual,Francis William Aston,1877-09-01,Harborne,-1.961668,52.4597094,United Kingdom,Male,University of Cambridge,Cambridge,0.1312729,52.1950788,United Kingdom,20/11/1945,Cambridge,United Kingdom
1922,Literature,The Nobel Prize in Literature 1922,"""for the happy manner in which he has continued the illustrious traditions of the Spanish drama""",1-Jan,592,Individual,Jacinto Benavente,1866-08-12,Madrid,-3.7037902,40.4167754,Spain,Male,NA,NA,NA,NA,NA,14/07/1954,Madrid,Spain
1922,Medicine,The Nobel Prize in Physiology or Medicine 1922,"""for his discovery relating to the production of heat in the muscle""",1-Feb,311,Individual,Archibald Vivian Hill,1886-09-26,Bristol,-2.58791,51.454513,United Kingdom,Male,London University,London,-0.1275862,51.5072178,United Kingdom,03/06/1977,Cambridge,United Kingdom
1922,Medicine,The Nobel Prize in Physiology or Medicine 1922,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle""",1-Feb,312,Individual,Otto Fritz Meyerhof,1884-04-12,Hanover,9.7320104,52.3758916,Germany,Male,Kiel University,Kiel,10.1227652,54.3232927,Germany,06/10/1951,"Philadelphia, PA",United States of America
1922,Peace,The Nobel Peace Prize 1922,NA,1-Jan,487,Individual,Fridtjof Nansen,1861-10-10,Kristiania (Oslo),10.7522454,59.9138688,Norway,Male,NA,NA,NA,NA,NA,13/05/1930,Oslo,Norway
1922,Physics,The Nobel Prize in Physics 1922,"""for his services in the investigation of the structure of atoms and of the radiation emanating from them""",1-Jan,27,Individual,Niels Henrik David Bohr,1885-10-07,Copenhagen,12.5683371,55.6760968,Denmark,Male,Copenhagen University,Copenhagen,12.5683371,55.6760968,Denmark,18/11/1962,Copenhagen,Denmark
1923,Chemistry,The Nobel Prize in Chemistry 1923,"""for his invention of the method of micro-analysis of organic substances""",1-Jan,181,Individual,Fritz Pregl,1869-09-03,Laibach (Ljubljana),14.5057515,46.0569465,Austria-Hungary (Slovenia),Male,Graz University,Graz,15.439504,47.070714,Austria,13/12/1930,Graz,Austria
1923,Literature,The Nobel Prize in Literature 1923,"""for his always inspired poetry, which in a highly artistic form gives expression to the spirit of a whole nation""",1-Jan,593,Individual,William Butler Yeats,1865-06-13,Dublin,-6.2603097,53.3498053,Ireland,Male,NA,NA,NA,NA,NA,28/01/1939,Roquebrune-Cap-Martin,France
1923,Medicine,The Nobel Prize in Physiology or Medicine 1923,"""for the discovery of insulin""",1-Feb,313,Individual,Frederick Grant Banting,1891-11-14,Alliston,-79.8691544,44.1539514,Canada,Male,University of Toronto,Toronto,-79.3831843,43.653226,Canada,21/02/1941,Newfoundland,Canada
1923,Medicine,The Nobel Prize in Physiology or Medicine 1923,"""for the discovery of insulin""",1-Feb,314,Individual,John James Rickard Macleod,1876-09-06,Cluny,4.664555,46.428968,Scotland,Male,University of Toronto,Toronto,-79.3831843,43.653226,Canada,16/03/1935,Aberdeen,Scotland
1923,Physics,The Nobel Prize in Physics 1923,"""for his work on the elementary charge of electricity and on the photoelectric effect""",1-Jan,28,Individual,Robert Andrews Millikan,1868-03-22,"Morrison, IL",-89.9651186,41.809751,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,19/12/1953,"San Marino, CA",United States of America
1924,Literature,The Nobel Prize in Literature 1924,"""for his great national epic, <I>The Peasants</I>""",1-Jan,594,Individual,Wladyslaw Stanislaw Reymont,1867-05-07,Kobiele Wielkie,19.6249295,51.0315709,Russian Empire (Poland),Male,NA,NA,NA,NA,NA,05/12/1925,Warsaw,Poland
1924,Medicine,The Nobel Prize in Physiology or Medicine 1924,"""for his discovery of the mechanism of the electrocardiogram""",1-Jan,315,Individual,Willem Einthoven,1860-05-21,Semarang,110.4381254,-7.0051453,"Java, Dutch East Indies (Indonesia)",Male,Leiden University,Leiden,4.4970097,52.1601144,Netherlands,29/09/1927,Leiden,Netherlands
1924,Physics,The Nobel Prize in Physics 1924,"""for his discoveries and research in the field of X-ray spectroscopy""",1-Jan,29,Individual,Karl Manne Georg Siegbahn,1886-12-03,Lund,13.1910073,55.7046601,Sweden,Male,Uppsala University,Uppsala,17.6389267,59.8585638,Sweden,26/09/1978,_ngelholm,Sweden
1925,Chemistry,The Nobel Prize in Chemistry 1925,"""for his demonstration of the heterogenous nature of colloid solutions and for the methods he used, which have since become fundamental in modern colloid chemistry""",1-Jan,182,Individual,Richard Adolf Zsigmondy,1865-04-01,Vienna,16.3738189,48.2081743,Austrian Empire (Austria),Male,Goettingen University,Göttingen,NA,NA,Germany,24/09/1929,Göttingen,Germany
1925,Literature,The Nobel Prize in Literature 1925,"""for his work which is marked by both idealism and humanity, its stimulating satire often being infused with a singular poetic beauty""",1-Jan,596,Individual,George Bernard Shaw,1856-07-26,Dublin,-6.2603097,53.3498053,Ireland,Male,NA,NA,NA,NA,NA,02/11/1950,Ayot St. Lawrence,United Kingdom
1925,Peace,The Nobel Peace Prize 1925,NA,1-Feb,488,Individual,Sir Austen Chamberlain,1863-10-16,Birmingham,-1.890401,52.486243,United Kingdom,Male,NA,NA,NA,NA,NA,16/03/1937,London,United Kingdom
1925,Peace,The Nobel Peace Prize 1925,NA,1-Feb,489,Individual,Charles Gates Dawes,1865-08-27,"Marietta, OH",-81.4548436,39.415352,United States of America,Male,NA,NA,NA,NA,NA,23/04/1951,"Evanston, IL",United States of America
1925,Physics,The Nobel Prize in Physics 1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",1-Feb,30,Individual,James Franck,1882-08-26,Hamburg,9.9871703,53.5488282,Germany,Male,Goettingen University,Göttingen,NA,NA,Germany,21/05/1964,Göttingen,West Germany (Germany)
1925,Physics,The Nobel Prize in Physics 1925,"""for their discovery of the laws governing the impact of an electron upon an atom""",1-Feb,31,Individual,Gustav Ludwig Hertz,1887-07-22,Hamburg,9.9871703,53.5488282,Germany,Male,Halle University,Halle,11.9662371,51.4953567,Germany,30/10/1975,Berlin,East Germany
1926,Chemistry,The Nobel Prize in Chemistry 1926,"""for his work on disperse systems""",1-Jan,183,Individual,The (Theodor) Svedberg,1884-08-30,Fleräng,NA,NA,Sweden,Male,Uppsala University,Uppsala,17.6389267,59.8585638,Sweden,25/02/1971,_rebro,Sweden
1926,Literature,The Nobel Prize in Literature 1926,"""for her idealistically inspired writings which with plastic clarity picture the life on her native island and with depth and sympathy deal with human problems in general""",1-Jan,597,Individual,Grazia Deledda,1871-09-27,"Nuoro, Sardinia",9.3264377,40.3202421,Italy,Female,NA,NA,NA,NA,NA,15/08/1936,Rome,Italy
1926,Medicine,The Nobel Prize in Physiology or Medicine 1926,"""for his discovery of the Spiroptera carcinoma""",1-Jan,316,Individual,Johannes Andreas Grib Fibiger,1867-04-23,Silkeborg,9.5549216,56.176362,Denmark,Male,Copenhagen University,Copenhagen,12.5683371,55.6760968,Denmark,30/01/1928,Copenhagen,Denmark
1926,Peace,The Nobel Peace Prize 1926,NA,1-Feb,490,Individual,Aristide Briand,1862-03-28,Nantes,-1.553621,47.218371,France,Male,NA,NA,NA,NA,NA,07/03/1932,Paris,France
1926,Peace,The Nobel Peace Prize 1926,NA,1-Feb,491,Individual,Gustav Stresemann,1878-05-10,Berlin,13.404954,52.5200066,Germany,Male,NA,NA,NA,NA,NA,03/10/1929,Berlin,Germany
1926,Physics,The Nobel Prize in Physics 1926,"""for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium""",1-Jan,32,Individual,Jean Baptiste Perrin,1870-09-30,Lille,3.057256,50.62925,France,Male,Sorbonne University,Paris,2.3522219,48.856614,France,17/04/1942,"New York, NY",United States of America
1927,Chemistry,The Nobel Prize in Chemistry 1927,"""for his investigations of the constitution of the bile acids and related substances""",1-Jan,184,Individual,Heinrich Otto Wieland,1877-06-04,Pforzheim,8.6946286,48.8921862,Germany,Male,Munich University,Munich,11.5819806,48.1351253,Germany,05/08/1957,Munich,West Germany (Germany)
1927,Literature,The Nobel Prize in Literature 1927,"""in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented""",1-Jan,600,Individual,Henri Bergson,1859-10-18,Paris,2.3522219,48.856614,France,Male,NA,NA,NA,NA,NA,04/01/1941,Paris,France
1927,Medicine,The Nobel Prize in Physiology or Medicine 1927,"""for his discovery of the therapeutic value of malaria inoculation in the treatment of dementia paralytica""",1-Jan,317,Individual,Julius Wagner-Jauregg,1857-03-07,Wels,14.03664,48.16542,Austria,Male,Vienna University,Vienna,16.3738189,48.2081743,Austria,27/09/1940,Vienna,Austria
1927,Peace,The Nobel Peace Prize 1927,NA,1-Feb,492,Individual,Ferdinand Buisson,1841-12-20,Paris,2.3522219,48.856614,France,Male,NA,NA,NA,NA,NA,16/02/1932,Thieuloy-Saint-Antoine,France
1927,Peace,The Nobel Peace Prize 1927,NA,1-Feb,493,Individual,Ludwig Quidde,1858-03-23,Bremen,8.8016937,53.0792962,Germany,Male,NA,NA,NA,NA,NA,04/03/1941,Geneva,Switzerland
1927,Physics,The Nobel Prize in Physics 1927,"""for his discovery of the effect named after him""",1-Feb,33,Individual,Arthur Holly Compton,1892-09-10,"Wooster, OH",-81.935143,40.8050565,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,15/03/1962,"Berkeley, CA",United States of America
